"","X","X67ND","X128ND","X162ND","X190ND","X212ND","X226ND","X272ND","X367ND","X67SD","X128SD","X162SD","X190SD","X212SD","X226SD","X272SD","X367SD","X67Nor","X128Nor","X162Nor","X212Nor","X190Nor","X226Nor","X272Nor","X367Nor","X67IL17","X128IL17","X162IL17","X212IL17","X190IL17","X226IL17","X272IL17","X367IL17","FoldChange","p.value"
"435","ENSG00000023839",1.494758,2.205352,3.5360412,3.945222,2.606441,0.446269,0.665531,2.44619,0.455517,0.662041,0.240635,3.767607,0.548611,0.211054,2.013065,3.734155,3.619882,5.41833,2.259689,0.426898,4.59996,9.280093,5.12588,8.432068,4.808958,8.53405,3.19964,3.47743,10.1219586,4.249952,5.39017,6.01828,0.427319723474024,0.0474676269664765
"442","ENSG00000024862",7.22337e-07,3.95169,9.02151,8.89679,4.15283e-06,11.33968977,4.83606,5.03133,7.01547,6.9462,6.78002,6.47511,1.4331e-06,6.66102,7.23958462,6.6538,4.05348,5.16464,6.89761,5.50405,9.269396,8.03699,6.832128,8.8906,6.41854,4.20638,12.7502,8.451527902,7.94860258,6.50946,6.76009,8.774649963,0.654567361389107,0.0118044172407485
"468","ENSG00000028116",2.10303,2.01154,1.174132,1.18032,1.763535,4.89941,1.949763,2.259426,2.033408,0.987048,0.871619,2.12286,2.029929,3.685726,2.038492,3.000452,1.710259,3.5478610175,2.980097,3.395485,8.0359,5.2156125458,3.7340060425,5.790265,1.553893,3.25084,5.919476,5.552687,7.0212114,4.456372,5.067315,6.928873,0.51079261323313,0.0442915917408411
"486","ENSG00000030419",7.650382,2.8016350448,8.427796,5.1383100386,3.838295,8.519763,6.163573,2.756592,8.0803191372,6.97484,4.7719651,5.615943,4.2914730204,8.980576,7.450291,7.7858401555,2.238258,2.7025620138,2.7479760009,2.260539,4.6009395085,3.8172140039,4.5525013,2.7255492424,4.0807188,5.3277620085,5.04521,5.845524221,3.9066587,5.3508753364,3.8911,5.16206147,0.633868862813199,0.040828963757121
"498","ENSG00000033030",15.211356,21.272495,25.421995,26.6541,23.236283,19.742946,20.322652,21.222659,16.892478,25.761505,17.734435,34.80306,21.13226,16.550876,24.685546,21.88767,16.408644,22.5582,20.832955,13.959028,25.659354,22.839328,27.906932,22.914496,18.004414,24.73614,32.017176,29.719054,22.550107,22.945792,21.709406,29.51229,0.742637387332737,0.0402780279424386
"508","ENSG00000034053",34.139214,30.607361,55.857592,55.8558420024,17.4169703101,26.9097911143,48.4968450545,31.34379,23.49902,24.08075,58.245939,56.305408,22.6742,20.5354398,45.710742,19.057843,28.433862,40.2931388,35.529573298,30.143664,46.5921350006,43.825728,42.078487,42.20271007,31.634134,33.270454337,43.09457787,32.39528865,42.7243874225,36.2084660022,37.421786,37.783634,0.769324334336348,0.0264318443875786
"529","ENSG00000036448",0.96759,7.516785,1.70802e-07,2.3894923972,0.106993,0.291902,3.060198,0.1144466,0.336977,4.858819,4.937544,9.467968,4.257055,1.9319435,3.1525616,4.3315,0.23621,1.8622592,2.024426,1.637737,3.5357767,5.375251,4.218616,5.1651097928,2.3314957,5.006749,14.346952,2.499236,1.728036,4.1250962,1.8852681,2.43965203,0.314878918825943,0.00185123218879894
"539","ENSG00000037474",39.61583,50.58437,46.66438,59.41151,63.04908,38.885584,40.232965,62.65037,29.20154,49.27719,46.81696,51.08454,63.50245,28.61691,40.517993,58.414137,37.04456,47.926667,46.139502,39.562634,55.022872,54.6876,52.21024,65.31495,40.92473,56.80715,52.3491,62.51728,53.75084,47.34186,55.32073,73.941268,0.751085289596842,0.0112096512770044
"542","ENSG00000037757",33.84396,46.2162,30.29452,40.7078029758,41.33481,18.476292,37.47665,58.8512,34.73565,46.892,35.07585,40.19622,40.81289,11.778549,37.9028,45.17233,22.73347,22.4902,20.630709,16.492987,32.078891,27.97839,27.803375,23.60604,22.736904,26.88753,22.85614,26.17746,19.161468,23.77213,23.55664,32.698961,0.73876206037362,0.0186960777730386
"545","ENSG00000038002",17.5856873,10.07214,9.008589,11.60748,17.405115,25.130818,18.44136,11.149493,16.208337,11.18967,10.03709,14.318755,11.76383,19.38998,13.063208,14.333508,10.249977,10.108697,12.737597,9.8425,16.433457,19.06496,15.34684,13.240504,9.540419,15.72067,24.40282,15.07829,16.460601,18.505988,12.817653,12.05523,0.670020458990882,0.0140403224004162
"560","ENSG00000039537",0,3.40764,0.13287,0.418775,0,0,0,0.111634,0,0,1.69816,0.548998,1.11319,0.787395,0.0550146,0,0.456381,0.357143,0.127765,0.575398,2.4892277,2.412129,0.6858532,1.6513388,0.967576,0.728618,1.30875,1.53802,0.0280398,1.18001,0.750479,1.700058,0.20952915603096,0.0388801072422293
"566","ENSG00000040275",19.878,25.86028,31.6705433,41.75497,24.36938,41.08851,29.00166,28.09952,15.90204,22.906695,22.943494,33.19704,27.22394,53.97476,34.946268,29.428,23.869314,37.703076,14.280737574,29.334824,47.550057,40.862407,38.201886,59.29649,26.169406,32.09618,34.82754372,42.925897,56.236361,36.335001,33.987827,51.81129,0.56579783929759,0.025106178953059
"608","ENSG00000046604",6.48951,1.64663,0.872731,2.26592,1.55734,8.24209,4.02809,2.76264,5.64631,2.50999,1.55744,3.472883,1.053978,6.30313,2.9217,2.4712,2.27887,5.99036,4.32861,4.71885,15.0812,9.44515,6.62508,10.52114,3.09382,7.907,6.69483,9.11824,7.98897,6.99759,8.15205,8.84618,0.41554168605392,0.0325174882873312
"613","ENSG00000046889",3.38486,1.513347,1.265725,2.253737,1.33003,4.838005,4.129849,2.197649,3.04372,2.691448,1.797543,2.166911,2.447995,4.479915,4.466197,2.777236,1.821218,4.30092,3.123756,1.898868,6.577862,5.925542,7.926665,13.06276,2.256209,5.641631,3.800861,7.044643,6.963162,5.268021,10.7952,15.591929,0.332750691200197,0.034222592967695
"635","ENSG00000048028",13.475894,20.8309496,21.875283,17.6169762305,16.881842,22.335673,12.353343,14.515136,14.355994,10.44756,16.040437,13.63811,16.011705,11.967635,14.956166,11.9715156,14.7455626,14.19954288,11.898317,16.723321,19.447205,23.54068,27.707646,26.928861,19.2421199614,12.7085488838,33.39211,26.05889,23.909589,20.748705,27.50102,33.26362,0.589675820772333,0.00677775447220891
"637","ENSG00000048140",84.18194,84.71124,71.501,67.05736,77.96112,60.75036,78.71517,77.83436,76.47449,71.06067,73.194474,53.17315,87.87882,67.025949,71.8246,71.35813,71.686558,59.13612,64.756521,71.7583,57.186892,59.935171,44.932325,56.780677,70.463809,69.820962,53.38262,62.830539,66.772383,66.628357,55.09998,46.210858,1.221639224043,0.0365693629069632
"650","ENSG00000048828",21.142621,26.300042,21.833106,29.98968,17.20586,29.1725342,33.400743,28.519886,21.43868,46.109797,29.193212,40.159774,23.154175,24.33944,37.644726,46.589715,29.88969,31.704482,27.84788,26.347862,37.84846,36.44583,29.7051419378,33.850162,31.29377,27.073388,36.480837,33.96822,31.215366,30.910195,31.7592230508,31.589483,0.839972833378431,0.0479262243684597
"652","ENSG00000049089",6.79649,6.393183,6.5458574922,5.346264,10.3631840182,21.303499,27.970758,9.12708,6.640211,7.355890204,8.337112,6.43908,10.25693,10.35924,21.256031,6.53175,4.379461451,9.048699,3.647617,6.465378,15.76328,14.4373109,8.792195,14.591534,6.653606,12.627057,15.79203,9.301078,12.106177,9.903437,9.08073,17.8917,0.439329182397629,0.0100665717706974
"655","ENSG00000049192",2.717734,0.742098,1.286314,2.679271,0.630989,9.877675,3.43715,1.853072,4.585881,0.818181,4.308157,2.039679,2.743282,5.369484,3.144554,1.424787,1.198957677,5.7462765635,1.568414214,1.482512,8.740291,4.563942,11.555122,6.333857,2.74346,6.038696,1.344787,2.411906,3.8653355,2.960981,9.4743151,5.049995,0.320459478635929,0.0329447794736835
"656","ENSG00000049239",14.6109,13.0813,14.984778,13.903226,12.59008,14.3743,14.873609,12.7011,11.687133,10.7011,13.802,13.83734,11.2627,10.786227,15.736917,12.9482,10.921881585,13.6704,10.6612,6.985008,16.653539,15.755899,12.333534,14.773203281,11.9354817,12.519,13.4334,16.714781,14.787279,13.270219,11.983842,15.863282,0.709697647497927,0.0455492967549121
"711","ENSG00000053438",3257.87,3692.21,1421.433,2287.491,4628.26,3113.36,4121.32,1975.704,3026.61,3640.73,1531.912,1656.992,4379.27,2794.08,4201.31,2003.854,1840.598,1383.133,2950.37,2786.83,670.177,1128.253,1452.292,779.128,1878.837,1337.064,1424.854,1478.46,157.1057,1187.347,1275.266,1313.228,2.2236388451183,0.0380986806554521
"741","ENSG00000055044",52.76001,42.97177,62.1610530261,63.89449,72.89652,98.04891,70.37376,73.04326,72.35144,119.57977,60.42884,84.94311,74.92185,109.433672,71.371236,92.99339,66.39442,78.9812,73.679093,68.25766,84.488205,88.45592,87.087349,95.67412,69.29379,80.8821,85.25803,110.662994,109.65068,87.615475,112.415937,101.720122,0.807725202657341,0.0039613743524549
"747","ENSG00000055208",31.31222,25.54724,32.92052,35.68463,30.25249,37.58675,24.822311,32.58497,29.12164,28.42578,24.9627,34.70366,33.63817,35.6223082998,30.89664,33.24844,31.939196,35.62412,23.363128,18.68949,42.5429,42.549894,33.888848,45.307572,27.648604,37.8181632,34.0027,45.58753,40.230043,37.37149,41.483805,51.39668,0.667213210965876,0.030404048692745
"817","ENSG00000060642",8.96848,10.237895,6.1692057948,15.16046,14.0656205424,11.308203,10.81423,9.89822,12.99021,8.07788,13.23417,8.42983,12.55404,6.2475770688,10.105878,9.698856,7.105442,8.610146,7.932851,6.628346,10.42521,9.6984010281,7.962549,10.156194,7.170233,9.29495,10.90699,11.95987,10.494413,7.40834,5.753145,8.847958,0.791708192904469,0.0321244633987081
"826","ENSG00000061273",39.776241265,34.912133,35.4175537,43.32122,59.6766309,38.23775702,37.1386788794,45.72813,30.28639,30.489264522,30.9383659244,33.36591,41.665794,29.383082,36.499881,42.41752,33.9719008,38.930091,37.704548,30.110165,50.19946,50.796227,52.6411917825,47.7205405,44.054325,39.0672994815,49.935036,56.69098922,73.2246343275,52.630433,33.898457,57.2842510168,0.698840426647391,0.00164792214109708
"858","ENSG00000063244",202.58359,217.91996,253.31515,196.50876,251.16837,265.84965,235.92771,232.95486,161.09894,224.16168,212.295072,222.74837,210.25891,251.43372,226.16397,241.77979,199.18517,237.56372,238.03231,253.87548,264.22014,247.12629,285.06661,285.52862,201.16988,282.69564,271.06606,261.44431,354.95523,259.29472,238.39701,236.48239,0.858324172488191,0.0436776076924731
"871","ENSG00000064102",14.53069,15.3264,12.12954,19.14699,9.94382,17.29857,14.21226,13.29982,9.07309,15.34043,13.08128,15.79123,15.00739,20.11612,15.500215,18.8038,11.120128,13.2569600642,18.0588,10.197993,20.66158,17.21655,19.735049,21.380947,12.081512,14.56043,26.091345,23.823043,16.06224,16.879531,19.802046,23.36838,0.666301201486804,0.0242235571248322
"892","ENSG00000064652",20.163867471,16.81971,10.4718,19.696,12.0253677,14.813446,18.84496,11.91559,16.24926,17.72855,15.016333,17.10679,14.51095,20.458127,18.872519,17.0453,18.152176,16.77166,17.632142,15.9029,21.633017,24.108009,24.217478,32.091444,18.507511,20.472267,26.21198,23.380159,23.974133,19.796717,18.264508,32.262367,0.670836970931137,0.0314425368254401
"930","ENSG00000065485",24.208891,11.187737,11.205686,8.814084,13.753083,14.848811,21.05653,15.512653,19.150839,10.909101,9.817914,11.09697,19.45594,13.54081,15.38885,13.99909,10.58706,15.00527,14.891651,14.046183,25.0281800031,21.245118,14.620585,21.493391,8.564385,21.71833,16.45595,22.518392,23.73628,18.47584,13.688635,13.96672,0.661876056221355,0.0406754065201436
"973","ENSG00000066405",0.797311,0.733041,0.277463,0.843748,0.526838,0.75063,0.560243,0.710566,0.714415,0.463662,0.0952582,0.190332,0.514248,0.437559,0.745706,0.4472,0.884801,1.25627,0.777804,0.269994,4.343666,2.71549,1.591187,2.06487,1.000556,1.04906,2.59734,2.062517,1.05566,1.692572,2.51788,2.609108,0.29760201687078,0.0458836843276141
"983","ENSG00000066697",58.28354,73.78555,70.5520800194,75.28932,55.90337,54.696322101,67.73147,56.4131,60.359289,53.39583,77.32828,62.670086,65.48635,46.709588,72.13301,64.49442,66.32051,60.608819,72.23159,60.90213,52.92585,59.280896557,50.660252,53.47678,68.264705,60.24204,59.7516,63.85935,52.9298961899,51.443613,58.13784,55.45455,1.20208240206677,0.0197169390389947
"1000","ENSG00000067167",35.612635,27.04087,26.3651,23.315055,21.946173,61.103101,29.109223,33.45144,44.56974,24.94044,30.363353,29.99242,26.065526,60.845407,36.25604,31.93378,25.753432,47.7457,39.930146,34.324425,67.702304,56.807231,39.370389,58.569026,27.259592,46.04241,51.345194,55.131001,67.453282,64.638946,43.919416,58.619782,0.664213982578924,0.049785985769743
"1063","ENSG00000069011",0.386445,0,0.404207,0.313130099,1.421905,2.053325,0.301938,0.520414,0,0.435965,0.427376,0,1.18633,1.2067,0.333973,0.365544,0.466849,17.339719,4.10378,2.156127,41.82697,22.902775,14.14374,34.97262,0.745918,29.74514,20.51533,14.17353,53.5709,26.29359,12.849782,19.49575,0.211394803537635,0.027077212524521
"1096","ENSG00000070047",1.08626641e-06,0,0,0,0,3.25888e-09,0.769699,1.29208,9.349309e-08,0.0292845935,0,1.0356,0.7986244283,0,0,1.5918,0.550709,2.6446546084,0.426023,1.1850232e-07,10.595869,5.7423461,4.046226012,6.983109,0.519094,9.083796,5.0256222009,3.43825,8.580528,5.078556,5.8743439,10.023416377,0.132324110564593,0.0166181187008108
"1097","ENSG00000070061",37.46588,43.68357,47.23852,47.68679,48.99092,35.711,39.964008,51.2459,35.340752,51.47182,63.152078,55.831064,44.73849,31.5881,45.20178,38.59316,48.71534,50.7349,54.22239,45.000875,44.51863,40.743405,39.465646,38.87652,45.14106,40.160441,47.461778,41.75664,37.532298,44.11931,54.149419,47.39508,1.21435454459999,0.0117815400763677
"1129","ENSG00000070761",75.69719,82.74023,107.14241,77.40654,84.71556,70.10358,78.080579,97.42114,97.98852,70.8485,95.706964,94.7334706002,93.39958,73.15534,94.552906,75.58443,90.38153,82.09645,99.847383,86.505498,71.32684,72.8637,81.92963,82.251889,93.08827,87.37196,84.17848,76.25505,74.4062,77.720908,84.67312,75.425421,1.16362961729941,0.0406279155021944
"1131","ENSG00000070778",16.5925,18.0338525986,18.0760900726,19.9560940193,12.114069,15.200943,20.00088348,20.490250337,13.349586459,14.159295,16.76239,18.0758724849,16.82492,12.092452169,21.2268110177,13.81396733,10.3721708968,15.2259947892,16.8572910846,11.574732,20.563309,27.64317,15.788178,20.895713,14.231467,16.1987742,20.5260049,23.0374863417,16.8998999043,21.3610841275,18.440474,16.0035361711,0.636470176424016,0.0432885837276121
"1151","ENSG00000071243",15.21823,22.51342,30.403339,23.066932,18.57324,23.757801,23.71846,17.36777,20.323808,21.135581,20.68263761,23.2886152555,23.46635,33.074278,24.720483,23.48264,25.16122,26.299105,20.650318,20.0172000109,28.37871,26.4584055374,30.69584,28.39452,23.845317,27.36233,22.63541,27.96547,33.36027,25.13616,32.514033,29.33632,0.808653422506991,0.0320943394517418
"1166","ENSG00000071894",95.77087,150.85514,128.99313248,168.712027,199.51608,132.85039,133.418262,157.0521,73.96085,104.555498,123.78919,136.94502,132.54911,100.953873,127.59257,123.87625,77.403967,98.741089,100.9792,96.42691,127.769991,110.32509,137.1243540077,124.13562,80.414329,137.06298,103.95328,114.57124,130.65443,120.198686,99.58091,112.25761,0.748067256461918,0.00669414726674491
"1187","ENSG00000072310",68.381636,44.5086145585,37.223976,45.318788,47.4465833,77.25429,73.772607,51.713467,61.138259661,45.1249,50.994053,55.16934274,51.449402211,61.728749,59.733892,68.7156566145,42.546206517,62.138543,45.326,36.7816913586,64.23707,67.806542,64.573899,75.1525418,56.703988,69.177227,64.827248,79.03397,77.652382,58.712178,44.3969344,50.8848321606,0.687317969552236,0.0218546142350381
"1191","ENSG00000072415",13.930432,21.39641,18.51854,22.57093,13.892318,24.994057,23.425443,23.264145,18.79096,17.70084,15.878982,24.19002,18.98709,27.936173,24.235264,19.25835,15.95517,20.98066,14.016112,10.573709,23.254162,23.5323,17.873531,24.83783,20.006621,21.37357,26.8444,28.2355,15.604592,20.9739,23.98202,22.38198,0.687454162991205,0.043352641262866
"1203","ENSG00000072778",226.3714290472,235.2760181,182.90337,273.7142,303.12875704,176.7167100065,208.3535209962,268.08916,193.27600416,171.74191,204.554932,206.68496949,290.5705324315,189.31801,213.853575,212.53793,152.888590651,163.9719139174,191.45871,116.7436763065,231.3870092357,194.3676,205.94258,187.671783447,179.814769,228.90122995,190.1742010207,211.53364,175.4114690114,176.980278,148.881441,225.185297,0.76285887275958,0.0443570667427953
"1205","ENSG00000072803",81.95643,83.45094,90.40033,82.45218,64.33122,67.93821,88.673956,90.74999,79.16591,68.0491,111.08249,72.45167,85.0311208,59.27654,92.674743,93.06434,89.11596,78.14539,91.29583,76.639277,63.206985,74.029801,70.63113,61.5963,89.610879,62.33299,68.78829,90.011833,49.717116,67.88856,74.153822,66.71202,1.24393680903441,0.014888480502187
"1207","ENSG00000072832",735.83725,830.924,906.1059,692.48899,783.710935,456.44244,745.49283,680.85733,627.50633,733.44337,882.739248,621.41697,767.60854,408.16741,690.45555,681.60478,824.07075,577.16964,818.08039,584.22573,492.41506,515.10704,547.83758,349.44043,787.04974,558.69846,533.80387,458.72502,267.497673,501.50147,487.963162,388.40236,1.47183239610376,0.0403764616656879
"1248","ENSG00000073969",27.0605,36.63109,40.29249,22.245674,32.83512,18.3444701187,29.514672,42.506908,27.27679,32.42352,37.158926,11.833936,33.998965,20.472621,37.63299,27.4213,43.436103,27.0661,25.930871,25.56456,21.318321,17.829762,15.084423,13.93615,33.544944,25.62593,27.814902,24.714058013,18.495636,25.851351,13.2244,17.677492,1.78964411444462,0.0458091816535502
"1249","ENSG00000074047",0.064718531,1.0979251807,1.4549490222,1.2335533318,0.17076722,12.0427072059,1.85583985,0.22785748,0.23649332,4.7873125163,0.860465152,4.9427946137,1.52764849,3.47052469,0.64611653,0.7116231868,5.8548018,14.483923,2.0517568302,12.4588680371,21.690355,29.4327484,52.622919,54.1271701,2.299703694,26.581877,22.2660246641,32.6013306,66.533626,28.161582,20.1910678019,49.21767,0.220742667678048,0.0268516664360459
"1252","ENSG00000074181",42.96763,21.93665694,21.447952,21.63083,14.90028,61.72088,22.61509,21.982301,34.92635,19.80609,16.04772,20.726132618,21.23324,51.58163,21.33689,28.50718,19.413858,46.82546,41.1426,34.01982,59.07028,46.932312328,51.48039,74.65337,25.22603,60.61808,57.82933,69.0852,88.033117,52.85209,38.00492,69.53161,0.609132247413816,0.0369223474600631
"1318","ENSG00000075651",2.728494,4.770308,2.5090635,3.440498,4.727677,2.52952,4.264721,6.066418,2.579542,4.626809,3.706986,8.368419,2.033933,3.2850581,7.13110987,10.179653,3.341189,2.69178,4.1389648,2.2823711,5.3402622,8.6163376,5.387533,5.4539850614,4.861545,7.191972,5.910917,8.352622,4.096635,5.4308432,3.1824625456,6.604543,0.502227829128355,0.0228149686383565
"1321","ENSG00000075711",25.0928296,36.10938,43.2225301039,43.0296257383,35.5577310016,41.7411441,44.68758945,42.2997189812,29.769691,38.396202,31.792673,56.054492,42.724485,34.91379,45.938958,41.01833,38.0905876,45.9973723295,25.200447,24.6322515201,47.89288,43.2449947,48.948918,56.728077,35.9500971658,42.1592185215,47.63516,53.5859120428,47.7143000349,44.1330712662,57.8211610194,71.87117022,0.680439738388324,0.0487121010192489
"1327","ENSG00000075886",2.273231,4.29941,1.32622,5.093992,8.44958,1.35022,3.70008,4.09733,2.717353,3.2238,4.248359,6.0128,2.0754,0.198641,5.80539,6.464339,2.80647,2.624568,3.50225,0.800885,3.99888,5.39239,3.87945,4.26797,3.14622,0.444365,1.70907,3.344254,2.319997,0.40709,1.43963,6.43543,0.555011406211068,0.0343480432575222
"1356","ENSG00000076770",1.14594,1.8782464,1.7068058,0.486718,1.1371689,3.75625,0.59869261,0.30602184,1.1040584,1.3905114,0.63495721,1.28817776,0.670365,5.7097511987,1.14170419,0.743126,1.30599918,3.563003871,2.066631,2.35186638,7.256725,5.225065,3.9223222247,6.3930232847,1.00507,3.669178,5.1619467,5.471376,5.9698790011,5.762241366,4.2493176,9.817905,0.407397693765976,0.0106372396745325
"1362","ENSG00000076984",30.33102,40.92355,36.61959,39.81376,35.24086,31.87482,46.30588,36.11014,29.51402532,35.53758,34.56492,64.12349,35.64409,28.67527,38.61968,36.10882,30.84356,33.45447,32.2151,26.90501,45.0637,39.70606,40.43967,47.609511,29.20715,31.52173,34.07499,33.958541,42.27211,32.18126,30.05171,31.408813,0.714147067942049,0.00245249127858651
"1365","ENSG00000077063",17.37006,12.763759,12.81825,20.84508,6.922415,8.803249,7.02347,10.64197,12.20264,11.63353,9.156657,13.97791,9.90109,8.692662,9.067316,9.82919,12.8038,11.30358477,11.6989273,9.053409,15.940056,12.545075,14.594061637,14.515433,14.5680092,14.665,14.7869583328,15.78232,11.279892,7.838339,22.934,17.803285,0.77888727591939,0.0236872782417125
"1391","ENSG00000077549",227.28212,224.60102,218.13407,216.42919,223.24402,205.1412,270.35234,220.216289,231.51207,258.55394,272.66869,217.99628,233.70519,226.50711,244.1625,202.73327,281.48903,262.60394,325.70242,316.71729,234.25114,245.26948,259.4747,241.54847,303.81896,254.06141,227.0853,248.43738,252.54986,242.34305,254.11289,234.71105,1.21005577935484,0.0337306000181114
"1422","ENSG00000078369",546.76872,622.2717,559.38284,530.86989,516.141034,406.414258,576.94919,525.442012,519.21715,510.271983,666.262664,519.32528,540.56701,353.717862,547.79092,492.04744,689.88815,547.415896,697.845897,540.784176,443.7175978,484.41897,446.999297,435.99466,704.78751,525.39297,487.20593,478.081665,374.90075,468.583488,461.84898,393.0780607583,1.3670655345359,0.0275389621429538
"1446","ENSG00000079101",16.43702,9.7855036036,11.759645,9.366058,16.6539790066,20.388581,6.661013,11.096105,21.3803110942,13.204316,8.908008,12.2289971,14.18247,12.858687,12.2099620082,11.893154,10.974266,13.42516,8.0122,8.0506449364,16.614653,16.328794,15.2349700037,21.1167407751,15.3988116,14.722596,19.21401,13.9989942435,14.591668,10.829056,17.302869,13.5867205097,0.583911953351219,0.00782201893254087
"1452","ENSG00000079215",98.1557135,82.75758,57.2362800042,70.404564,55.4877408342,123.09616,211.54425,98.2548020193,103.761714,64.1883432949,101.559449,83.13516,65.416144,145.123943,239.510987,96.046324,42.709996,113.49529,74.774424,63.365909,139.481134,132.381377,156.223665,82.983868,56.397476,89.99993,110.028656,96.4643200889,43.322664,106.98283,188.87229,133.961499,0.575939878409309,0.046509017772257
